contrast01,contrast11,contrast21,contrast31,contrast02,contrast12,contrast22,contrast32,contrast04,contrast14,contrast24,contrast34,dissimilarity01,dissimilarity11,dissimilarity21,dissimilarity31,dissimilarity02,dissimilarity12,dissimilarity22,dissimilarity32,dissimilarity04,dissimilarity14,dissimilarity24,dissimilarity34,homogeneity01,homogeneity11,homogeneity21,homogeneity31,homogeneity02,homogeneity12,homogeneity22,homogeneity32,homogeneity04,homogeneity14,homogeneity24,homogeneity34,energy01,energy11,energy21,energy31,energy02,energy12,energy22,energy32,energy04,energy14,energy24,energy34,correlation01,correlation11,correlation21,correlation31,correlation02,correlation12,correlation22,correlation32,correlation04,correlation14,correlation24,correlation34,ASM01,ASM11,ASM21,ASM31,ASM02,ASM12,ASM22,ASM32,ASM04,ASM14,ASM24,ASM34,label
1.2961825362000878,1.763374028856826,1.1932461873638343,1.546947835738069,2.311493738819321,1.763374028856826,1.9911816578483246,1.546947835738069,3.5981395348837215,3.4202693125442947,2.9914182475158086,3.26128041578077,0.7389205792014041,0.8776914539400665,0.6986928104575164,0.820643729189789,1.0225849731663685,0.8776914539400665,0.9453262786596119,0.820643729189789,1.3027906976744186,1.2898653437278524,1.1933152664859985,1.2324592487597448,0.6820499970405759,0.6406566687619112,0.6953846212462129,0.6554394330650778,0.6003083231403236,0.6406566687619112,0.6208933605012036,0.6554394330650778,0.5377437418168384,0.5372372127764631,0.5573633748526146,0.5505798153526446,0.252543907576614,0.23930625366002137,0.2558008840889376,0.24354039699161412,0.22910345107437968,0.23930625366002137,0.23322347812089214,0.24354039699161412,0.21316893566489478,0.21316895095020005,0.21664496709677816,0.21899362154500357,0.8184785182337851,0.7500682561981045,0.83334335408362,0.7806348872147474,0.6725685792734911,0.7500682561981045,0.7189712123490453,0.7806348872147474,0.47984912359611487,0.4958356841470718,0.5699664911409094,0.5190716543489935,0.06377842525406535,0.05726748304079449,0.06543409230068208,0.059311924966833005,0.05248839129419069,0.05726748304079449,0.05439319074680626,0.059311924966833005,0.04544099513250405,0.0454410016492088,0.0469350417683641,0.047958206277396255,0.0
1.062097812097812,1.8496689460544882,1.4936531841652325,1.6172799305329424,1.687878787878788,1.8496689460544882,2.3543118466898956,1.6172799305329424,2.4488536155202825,3.1867708687280554,3.198214285714286,2.856155850039642,0.6285928785928786,0.8699663518940627,0.7645223752151461,0.8060349506132637,0.8385281385281385,0.8699663518940627,1.0076219512195121,0.8060349506132637,1.0432098765432098,1.1917544455770754,1.1973214285714286,1.1338769962623174,0.726793027150738,0.6550874952035718,0.6853870504818413,0.6720556536090851,0.659473876415053,0.6550874952035718,0.6168481370794857,0.6720556536090851,0.6038340756657351,0.5764639198750441,0.5751682430248606,0.5856963424187744,0.23562592274216224,0.2181863659344171,0.22602713613394168,0.22212823663935177,0.21681360189326265,0.2181863659344171,0.2080882991146386,0.22212823663935177,0.2050099792359809,0.1988823780481993,0.19781956001441936,0.20419743098637194,0.9374186038236807,0.8904631762419751,0.9119627681617056,0.9041691341045552,0.9001690471932148,0.8904631762419751,0.8606392737785412,0.9041691341045552,0.8542926153045622,0.8087403814016868,0.8095635528082701,0.8277627965489086,0.05551957546809541,0.04760529027966737,0.05108826626891141,0.04934095351250786,0.04700813796593019,0.04760529027966737,0.04330074022842331,0.04934095351250786,0.042029091586337324,0.03955420029810686,0.039132578324298464,0.04169659082143413,0.0
1.9757575757575756,2.511782694729268,1.7471771347918137,2.5794207591293397,3.0761818181818184,2.511782694729268,2.827991452991453,2.5794207591293397,4.170833333333334,4.267213427427046,3.9588171262699565,4.463093648674423,0.9475935828877007,1.091383342327757,0.8837332392378265,1.0924626731426514,1.2234545454545456,1.091383342327757,1.1545584045584047,1.0924626731426514,1.40719696969697,1.440205988937631,1.3623004354136432,1.454129315277513,0.6189188203859484,0.5806520163823725,0.6364744965589749,0.5836470777869462,0.5474841522121291,0.5806520163823725,0.5672382110404954,0.5836470777869462,0.5171963952535319,0.5088935584707086,0.5267614297377184,0.5081674310789658,0.219088384875291,0.20810856871654704,0.22078800038267446,0.2105413751471165,0.2007618547285554,0.20810856871654704,0.20355142187155223,0.2105413751471165,0.196250325343498,0.19547959322313246,0.1963212832975627,0.196350076765948,0.744260342519149,0.6725918012830703,0.7810128271907605,0.6638089060178504,0.5985307194684581,0.6725918012830703,0.6430744941720741,0.6638089060178504,0.4513086785510957,0.4292485309846622,0.4934239218692356,0.40434589335445975,0.04799972038726364,0.043309176373249776,0.04874734111297986,0.044327670648838836,0.04030532231404958,0.043309176373249776,0.04143318134593063,0.044327670648838836,0.03851419019742882,0.03821227136668133,0.03854204627560188,0.03855335264599368,0.0
2.2178464606181456,2.085972850678733,1.7503287310979618,2.431037372213843,2.975762711864408,2.085972850678733,2.2271220159151195,2.431037372213843,4.001942090395479,2.8330079858030173,3.011977058029689,4.039929015084295,0.9413426387504155,0.9413440589911178,0.8380999342537806,0.9783810960281549,1.095084745762712,0.9413440589911178,0.9661803713527851,0.9783810960281549,1.3042019774011298,1.1059449866903284,1.1226383265856947,1.3073646850044367,0.6311842703700244,0.6248230701168727,0.6580291953461219,0.6240967438775834,0.5958093884368841,0.6248230701168727,0.6193167884833314,0.6240967438775834,0.5467702564921108,0.5815338611373971,0.5840845248819574,0.5473939144413452,0.23107748757470137,0.22904871753698017,0.23704236234400877,0.2301219453445189,0.22355450323124101,0.22904871753698017,0.22707542262498362,0.2301219453445189,0.2170266223242485,0.22380429196840368,0.22035908161137965,0.2185212291763429,0.8200689425919755,0.8273474156374877,0.8590226754428594,0.7987297285317896,0.7530883458135905,0.8273474156374877,0.8174422315270534,0.7987297285317896,0.6534588909615939,0.7452224846497304,0.7452128507890622,0.6380825657787389,0.053396805263836264,0.052463315005335326,0.05618908154562835,0.05295610972914575,0.04997661591496695,0.052463315005335326,0.05156324756031492,0.05295610972914575,0.047100554797471994,0.050088361103478474,0.04855812484861068,0.04775152760073977,0.0
3.233862959285005,4.064160401002506,2.3123152709359602,3.7543859649122804,5.847035040431267,4.064160401002506,3.7388925729442968,3.7543859649122804,8.92522711390636,8.110503089143867,5.257437457741718,7.04783759929391,1.1928169480304536,1.347702589807853,1.0091954022988507,1.3139515455304926,1.6607142857142854,1.347702589807853,1.3091843501326261,1.3139515455304926,2.1121593291404612,1.9837599293909978,1.5789384719405004,1.8443071491615182,0.5730198754843978,0.5431483466569478,0.6094978670800171,0.5413943788446477,0.4834775489736241,0.5431483466569478,0.5434052344928715,0.5413943788446477,0.4198395272122867,0.43759881816067514,0.4955317354483988,0.4570597316433614,0.1647998749443453,0.15778560806015737,0.17174850139358813,0.15847466576753885,0.14787305567770656,0.15778560806015737,0.1579525276644044,0.15847466576753885,0.1375169018459429,0.13928095596128298,0.1484570938781625,0.14313646132122967,0.813287322495543,0.7636843694279328,0.8656173843083454,0.7816025878753374,0.6615103264872774,0.7636843694279328,0.7807755843923989,0.7816025878753374,0.4826017671665074,0.5191578096634518,0.6867765894231456,0.5808864478326197,0.02715899878167185,0.0248962981109136,0.029497547730943346,0.025114219690133152,0.021866440595462108,0.0248962981109136,0.02494900099557444,0.025114219690133152,0.01891089829330669,0.019399184693488846,0.02203950872274955,0.02048804655956388,0.0
2.6544117647058822,3.3341618337475833,2.710184182015168,3.7334990334161833,3.9988888888888887,3.3341618337475833,4.401098901098901,3.7334990334161833,5.198206018518517,5.170068027210885,6.229920814479638,6.7358769594794445,1.1500544662309369,1.3059928196630766,1.1592632719393283,1.3794531897265947,1.4405555555555556,1.3059928196630766,1.5087912087912085,1.3794531897265947,1.6657986111111112,1.683525584146702,1.8045814479638014,1.8941141674060928,0.5607589336741586,0.5254087944177832,0.5599173202134966,0.511590246928946,0.49732017173577747,0.5254087944177832,0.48561441058210564,0.511590246928946,0.4550634800359388,0.4469693792548529,0.4394429800828482,0.4210835415177899,0.16512837235169045,0.15730190653616183,0.16326119100959605,0.15372472376976432,0.15193200233437765,0.15730190653616183,0.14798897467720815,0.15372472376976432,0.1433328865943129,0.14260708060958488,0.13745740390480837,0.1343022729460908,0.8285906599578114,0.7807988814515926,0.8237735701488335,0.7546238503304206,0.7386999002333667,0.7807988814515926,0.7087083833996738,0.7546238503304206,0.6552127254747138,0.6383059042043299,0.5732789919432684,0.5310972599141405,0.02726737935551853,0.02474388979991139,0.026654216489871804,0.02363129069809034,0.023083333333333334,0.02474388979991139,0.02190073662601135,0.02363129069809034,0.02054431637945816,0.020336779439988642,0.01889453788824963,0.01803710051848627,0.0
2.3739316239316235,3.0948409020698175,2.294277108433735,3.3320976212542477,4.19298245614035,3.0948409020698175,4.0423780487804875,3.3320976212542477,6.59160052910053,6.268935602268936,6.145,7.144144144144144,1.057081807081807,1.2449799196787148,1.0370481927710844,1.2869941303676242,1.461779448621554,1.2449799196787148,1.4240853658536585,1.2869941303676242,1.9090608465608463,1.8905572238905572,1.83125,1.9629629629629632,0.5868424530641725,0.5398242907004807,0.5925446064556626,0.5298143958833559,0.49290499673432564,0.5398242907004807,0.5056368957395387,0.5298143958833559,0.40918174546326463,0.41238580556015636,0.42151995304532697,0.40646671173503207,0.16833883213298254,0.15682562888224558,0.1691060534361591,0.15467856584653708,0.1479486376395568,0.15682562888224558,0.14969791612314493,0.15467856584653708,0.1334758662766677,0.1346655376657969,0.13647129391377513,0.13391857140323343,0.8178466349829467,0.7593023587317339,0.823638619275604,0.7413300679539423,0.6763797561834506,0.7593023587317339,0.6849091922936518,0.7413300679539423,0.4872850870257359,0.491800221181695,0.5134131844814958,0.4287441231016801,0.028337962403896473,0.024594277874311822,0.02859685730875309,0.023925458732341504,0.02188879937940088,0.024594277874311822,0.022409466091612137,0.023925458732341504,0.017815806878306875,0.018134807034818158,0.018624414062499997,0.01793418376668293,0.0
1.8104336043360436,2.797988149373019,2.2848551120831053,2.848146617059391,3.0215846994535513,2.797988149373019,3.973998887652948,2.848146617059391,4.320555555555556,5.048136871103379,5.327476958525347,5.250253733507321,0.9052845528455287,1.1479950392724267,1.015582285401859,1.1488218272013226,1.2087431693989072,1.1479950392724267,1.3677697441601782,1.1488218272013226,1.466388888888889,1.570102943308685,1.6013824884792625,1.570682905611135,0.6309609122421174,0.5700775391318397,0.6044109703601329,0.571966072684342,0.5525118372153796,0.5700775391318397,0.5257626050176701,0.571966072684342,0.5002475415794914,0.48428492047377414,0.4801563738968254,0.4903047828601922,0.19355893093693302,0.1782713508017756,0.18742485021879235,0.18006506596825364,0.17371527974645978,0.1782713508017756,0.1683643690230937,0.18006506596825364,0.16100295699301248,0.1597982304515085,0.1602776647128142,0.16298069367543552,0.8673082012579998,0.789099738761289,0.8292212172625155,0.7854453698236494,0.7772734536863211,0.789099738761289,0.6978524722382363,0.7854453698236494,0.6785489046595673,0.600138926850473,0.5800515419832443,0.5852751337376764,0.037465059745448406,0.03178067451668974,0.035128074479536746,0.03242342798215154,0.03017699841739078,0.03178067451668974,0.028346560756544476,0.03242342798215154,0.025921952160493828,0.02553547445543342,0.025688929805793292,0.026562706510926147,0.0
1.4265138154027042,2.5654923215898826,2.0419393218322432,2.6061427280939475,2.6991071428571427,2.5654923215898826,4.247865853658537,2.6061427280939475,4.643467643467642,6.349237260629667,7.345314505776638,6.370334307043168,0.7857142857142857,1.0683529057512797,0.9705532421177869,1.1090033122553447,1.0967261904761905,1.0683529057512797,1.4374999999999998,1.1090033122553447,1.4615384615384615,1.7715027588445307,1.9801026957638,1.8198636806231743,0.6672808806795734,0.5954566713652693,0.6125425285312607,0.5766405333896674,0.5878652776079246,0.5954566713652693,0.5108969297270816,0.5766405333896674,0.5107835994279417,0.4524866577257953,0.4129204284375324,0.4402366040966031,0.199371689024907,0.18050303576724452,0.18489507601963606,0.17629993999255864,0.1798968667127397,0.18050303576724452,0.16226215834548105,0.17629993999255864,0.16349395562266306,0.15287657860475098,0.14514719998557188,0.14993339886315143,0.9012125913515145,0.8169793230448288,0.8581673615264263,0.8137447035828042,0.8087032166619368,0.8169793230448288,0.6967084301179678,0.8137447035828042,0.6570655550069759,0.502433742742453,0.4520043427471789,0.4980888157045404,0.039749070384644224,0.032581345921191156,0.034186189136307,0.03108166884137977,0.032362882653061226,0.032581345921191156,0.02632900803093396,0.03108166884137977,0.02673027352514532,0.023371248285894607,0.021067709663651596,0.022480024094656856,0.0
2.6716845878136204,3.298888281392382,3.28777497295348,3.4725715327136863,3.351086956521739,3.298888281392382,3.8926999266324285,3.4725715327136863,4.0814814814814815,4.6198187777135145,4.833966565349544,4.655099286678234,1.0806451612903225,1.254784034991799,1.2535160476018754,1.3081829779478769,1.2532608695652172,1.254784034991799,1.4121423330887746,1.3081829779478769,1.424074074074074,1.537883169462117,1.6143617021276595,1.5720069404279933,0.5922479622444238,0.5457615666941996,0.5447776646242165,0.5310466869017653,0.5483332269560613,0.5457615666941996,0.5044424611751775,0.5310466869017653,0.5090041036290677,0.4844408388985873,0.4590005922351939,0.4696359651266165,0.20319988709062295,0.19380828631523833,0.19209859463963466,0.19055598685955655,0.19355593349438882,0.19380828631523833,0.18586230224835695,0.19055598685955655,0.1865010655794682,0.18615127684513355,0.18192939865434904,0.18387920214011075,0.6986024142418003,0.617775818916761,0.6245090132230401,0.5979606000187925,0.6174580115705262,0.617775818916761,0.5447990476229008,0.5979606000187925,0.5234402780606086,0.4228733012960007,0.40560199628472426,0.4199409104674197,0.04129019411364191,0.0375616518444494,0.03690187006252268,0.036311584128019485,0.037463899390884264,0.0375616518444494,0.03454479539705959,0.036311584128019485,0.0347826474622771,0.03465229787107355,0.033098306094733056,0.033811560979683714,0.0
